000000034165650,00000009000.00,0000000001529495501   ,20191122,  
000000034165655,00000009000.00,0000000001529495502   ,20191122,  
000000034165661,00000009000.00,0000000001529495503   ,20191122,  
000000034165666,00000009000.00,0000000001529495504   ,20191122,  
000000034165669,00000009000.00,0000000001529495505   ,20191122,  
000000034165676,00000009000.00,0000000001529495506   ,20191122,  
000000034165681,00000009000.00,0000000001529495507   ,20191122,  
000000034165685,00000009000.00,0000000001529495508   ,20191122,  
000000034165697,00000009000.00,0000000001529495510   ,20191122,  
000000034165702,00000009000.00,0000000001529495511   ,20191122,  
000000034165707,00000009000.00,0000000001529495512   ,20191122,  
000000034165711,00000009000.00,0000000001529495513   ,20191122,  
000000034165716,00000009000.00,0000000001529495514   ,20191122,  
000000034165722,00000009000.00,0000000001529495515   ,20191122,  
000000034165732,00000009000.00,0000000001529495517   ,20191122,  
000000034165737,00000009000.00,0000000001529495518   ,20191122,  
000000034165742,00000009000.00,0000000001529495519   ,20191122,  
000000034165747,00000009000.00,0000000001529495520   ,20191122,  
000000034165752,00000009000.00,0000000001529495521   ,20191122,  
000000034165757,00000009000.00,0000000001529495522   ,20191122,  
000000034165761,00000009000.00,0000000001529495523   ,20191122,  
000000034165766,00000009000.00,0000000001529495524   ,20191122,  
000000034165771,00000009000.00,0000000001529495525   ,20191122,  
000000034165776,00000009000.00,0000000001529495526   ,20191122,  
000000034165781,00000009000.00,0000000001529495527   ,20191122,  
000000034165786,00000009000.00,0000000001529495528   ,20191122,  
000000034165787,00000009000.00,0000000001529495529   ,20191122,  
000000034165792,00000009000.00,0000000001529495530   ,20191122,  
000000034165797,00000009000.00,0000000001529495531   ,20191122,  
000000034165801,00000009000.00,0000000001529495532   ,20191122,  
000000034165807,00000009000.00,0000000001529495533   ,20191122,  
000000034165812,00000009000.00,0000000001529495534   ,20191122,  
000000034165817,00000009000.00,0000000001529495535   ,20191122,  
000000034165823,00000009000.00,0000000001529498685   ,20191122,  
000000034165828,00000009000.00,0000000001529498686   ,20191122,  
000000034165836,00000009000.00,0000000001529498688   ,20191122,  
000000034165841,00000009000.00,0000000001529498689   ,20191122,  
000000034165846,00000009000.00,0000000001529498690   ,20191122,  
000000034165851,00000009000.00,0000000001529498691   ,20191122,  
000000034165857,00000009000.00,0000000001529498692   ,20191122,  
000000034165862,00000009000.00,0000000001529498693   ,20191122,  
000000034165867,00000009000.00,0000000001529498694   ,20191122,  
000000034165872,00000009000.00,0000000001529498695   ,20191122,  
000000034165877,00000009000.00,0000000001529498696   ,20191122,  
000000034165881,00000009000.00,0000000001529498697   ,20191122,  
000000034165886,00000009000.00,0000000001529498698   ,20191122,  
000000034165892,00000009000.00,0000000001529498699   ,20191122,  
000000034165897,00000009000.00,0000000001529498700   ,20191122,  
000000034165902,00000009000.00,0000000001529498701   ,20191122,  
000000034165906,00000009000.00,0000000001529498702   ,20191122,  
000000034165910,00000009000.00,0000000001529498703   ,20191122,  
000000034165919,00000009000.00,0000000001529498705   ,20191122,  
000000034165924,00000009000.00,0000000001529498706   ,20191122,  
000000034165929,00000009000.00,0000000001529498707   ,20191122,  
000000034165934,00000009000.00,0000000001529498708   ,20191122,  
000000034165940,00000009000.00,0000000001529498709   ,20191122,  
000000034165945,00000009000.00,0000000001529498710   ,20191122,  
000000034165950,00000009000.00,0000000001529498711   ,20191122,  
000000034165955,00000009000.00,0000000001529498712   ,20191122,  
000000034165960,00000009000.00,0000000001529498713   ,20191122,  
000000034165965,00000009000.00,0000000001529498714   ,20191122,  
000000034165971,00000009000.00,0000000001529498715   ,20191122,  
000000034165979,00000009000.00,0000000001529498717   ,20191122,  
000000034165984,00000009000.00,0000000001529498718   ,20191122,  
000000034165989,00000009000.00,0000000001529498719   ,20191122,  
000000034165993,00000009000.00,0000000001529498720   ,20191122,  
000000034166000,00000009000.00,0000000001529498721   ,20191122,  
000000034166005,00000009000.00,0000000001529498722   ,20191122,  
000000034166010,00000009000.00,0000000001529498723   ,20191122,  
000000034166015,00000009000.00,0000000001529498724   ,20191122,  
000000034166020,00000009000.00,0000000001529498725   ,20191122,  
000000034166030,00000009000.00,0000000001529498727   ,20191122,  
000000034166035,00000009000.00,0000000001529498728   ,20191122,  
000000034166040,00000009000.00,0000000001529498729   ,20191122,  
000000034166046,00000009000.00,0000000001529498730   ,20191122,  
000000034166051,00000009000.00,0000000001529498731   ,20191122,  
000000034166056,00000009000.00,0000000001529498732   ,20191122,  
000000034166065,00000009000.00,0000000001529498734   ,20191122,  
000000034166068,00000009000.00,0000000001529498735   ,20191122,  
000000034166072,00000009000.00,0000000001529498736   ,20191122,  
000000034166077,00000009000.00,0000000001529498737   ,20191122,  
000000034166082,00000009000.00,0000000001529498738   ,20191122,  
000000034166088,00000009000.00,0000000001529498739   ,20191122,  
000000034166097,00000009000.00,0000000001529498741   ,20191122,  
000000034166102,00000009000.00,0000000001529498742   ,20191122,  
000000034166106,00000009000.00,0000000001529498743   ,20191122,  
000000034166111,00000009000.00,0000000001529498744   ,20191122,  
000000034166116,00000009000.00,0000000001529498745   ,20191122,  
000000034166121,00000009000.00,0000000001529498746   ,20191122,  
000000034166126,00000009000.00,0000000001529498747   ,20191122,  
000000034166127,00000009000.00,0000000001529498748   ,20191122,  
000000034166132,00000009000.00,0000000001529498749   ,20191122,  
000000034166137,00000009000.00,0000000001529498750   ,20191122,  
000000034166142,00000009000.00,0000000001529498751   ,20191122,  
000000034166147,00000009000.00,0000000001529498752   ,20191122,  
000000034166152,00000009000.00,0000000001529498753   ,20191122,  
000000034166156,00000009000.00,0000000001529498754   ,20191122,  
000000034166160,00000009000.00,0000000001529498755   ,20191122,  
000000034166170,00000009000.00,0000000001529498757   ,20191122,  
000000034166175,00000009000.00,0000000001529498758   ,20191122,  
000000034166180,00000009000.00,0000000001529498759   ,20191122,  
000000034166185,00000009000.00,0000000001529498760   ,20191122,  
000000034166190,00000009000.00,0000000001529498761   ,20191122,  
000000034166200,00000009000.00,0000000001529498763   ,20191122,  
000000034166207,00000009000.00,0000000001529498764   ,20191122,  
000000034166212,00000009000.00,0000000001529498765   ,20191122,  
000000034166217,00000009000.00,0000000001529498766   ,20191122,  
000000034166223,00000009000.00,0000000001529498767   ,20191122,  
000000034166227,00000009000.00,0000000001529498768   ,20191122,  
000000034166232,00000009000.00,0000000001529498769   ,20191122,  
000000034166237,00000009000.00,0000000001529498770   ,20191122,  
000000034166243,00000009000.00,0000000001529498771   ,20191122,  
000000034166249,00000009000.00,0000000001529498772   ,20191122,  
000000034166255,00000009000.00,0000000001529498773   ,20191122,  
000000034166259,00000009000.00,0000000001529498774   ,20191122,  
000000034166265,00000009000.00,0000000001529498775   ,20191122,  
000000034166270,00000009000.00,0000000001529498776   ,20191122,  
000000034166277,00000009000.00,0000000001529498777   ,20191122,  
000000034166282,00000009000.00,0000000001529498778   ,20191122,  
000000034166287,00000009000.00,0000000001529498779   ,20191122,  
000000034166292,00000009000.00,0000000001529498780   ,20191122,  
000000034166297,00000009000.00,0000000001529498781   ,20191122,  
000000034166302,00000009000.00,0000000001529498782   ,20191122,  
000000034166307,00000009000.00,0000000001529498783   ,20191122,  
000000034166312,00000009000.00,0000000001529498784   ,20191122,  
000000034166316,00000009000.00,0000000001529498785   ,20191122,  
000000034166321,00000009000.00,0000000001529498786   ,20191122,  
000000034166326,00000009000.00,0000000001529498787   ,20191122,  
000000034166331,00000009000.00,0000000001529498789   ,20191122,  
000000034166336,00000009000.00,0000000001529498790   ,20191122,  
000000034166340,00000009000.00,0000000001529498791   ,20191122,  
000000034166345,00000009000.00,0000000001529498792   ,20191122,  
000000034166350,00000009000.00,0000000001529498793   ,20191122,  
000000034164225,00000009000.00,0000000001529499000   ,20191122,  
000000034164236,00000009000.00,0000000001529499002   ,20191122,  
000000034164245,00000009000.00,0000000001529499004   ,20191122,  
000000034164250,00000009000.00,0000000001529499005   ,20191122,  
000000034164256,00000009000.00,0000000001529499006   ,20191122,  
000000034164265,00000009000.00,0000000001529499008   ,20191122,  
000000034164270,00000009000.00,0000000001529499009   ,20191122,  
000000034164280,00000009000.00,0000000001529499011   ,20191122,  
000000034164290,00000009000.00,0000000001529499012   ,20191122,  
000000034164295,00000009000.00,0000000001529499013   ,20191122,  
000000034164300,00000009000.00,0000000001529499014   ,20191122,  
000000034164305,00000009000.00,0000000001529499015   ,20191122,  
000000034164310,00000009000.00,0000000001529499016   ,20191122,  
000000034164315,00000009000.00,0000000001529499017   ,20191122,  
000000034164320,00000009000.00,0000000001529499018   ,20191122,  
000000034164325,00000009000.00,0000000001529499019   ,20191122,  
000000034164329,00000009000.00,0000000001529499020   ,20191122,  
000000034164334,00000009000.00,0000000001529499021   ,20191122,  
000000034164338,00000009000.00,0000000001529499022   ,20191122,  
000000034164343,00000009000.00,0000000001529499023   ,20191122,  
000000034164348,00000009000.00,0000000001529499024   ,20191122,  
000000034164353,00000009000.00,0000000001529499025   ,20191122,  
000000034164358,00000009000.00,0000000001529499026   ,20191122,  
000000034164362,00000009000.00,0000000001529499027   ,20191122,  
000000034164367,00000009000.00,0000000001529499028   ,20191122,  
000000034164383,00000009000.00,0000000001529499031   ,20191122,  
000000034164392,00000009000.00,0000000001529499033   ,20191122,  
000000034164397,00000009000.00,0000000001529499034   ,20191122,  
000000034164403,00000009000.00,0000000001529499035   ,20191122,  
000000034164409,00000009000.00,0000000001529499036   ,20191122,  
000000034164413,00000009000.00,0000000001529499037   ,20191122,  
000000034164422,00000009000.00,0000000001529499039   ,20191122,  
000000034164427,00000009000.00,0000000001529499040   ,20191122,  
000000034164432,00000009000.00,0000000001529499041   ,20191122,  
